symbol,pattern_type,direction,pattern_mode,is_reversal,algorithm,reversal_from_direction,is_post_entry_reversal,is_post_tp_reversal,is_stopout_reentry,is_stopout_phase2,is_doji_reversal,used_previous_fvg,fvg_quality_passed,reversal_subtype,close_pct_into_c1,backtest_date,day_of_week,trading_timeframe,prior_day_open,prior_day_high,prior_day_low,prior_day_close,prior_day_volume,pattern_timestamp,pattern_expires_at,detection_timeframe,opening15_open,opening15_high,opening15_low,opening15_close,opening15_volume,opening15_range,opening15_body,opening15_body_percent,opening15_direction,c1_open,c1_high,c1_low,c1_close,c1_volume,c1_timestamp,c2_open,c2_high,c2_low,c2_close,c2_volume,c2_timestamp,c3_open,c3_high,c3_low,c3_close,c3_volume,c3_timestamp,sweep_candle_open,sweep_candle_high,sweep_candle_low,sweep_candle_close,sweep_candle_volume,sweep_candle_timestamp,sweep_level,rejection_pct,sweep_body_pct,sweep_penetration_pct,sweep_direction_wick_ratio,sweep_close_distance_pct,sweep_detection_timeframe,sweep_rsi,sweep_macd_price_ratio,sweep_macd_ema26_ratio,sweep_macd_hist_atr_ratio,sweep_macd_signal_ratio,c3_vwap,c3_price_vwap_atr_plus_ratio,c3_price_vwap_atr_minus_ratio,c3_sma_50,c3_sma_200,c3_sma_50_200_ratio,c3_ema_5,c3_ema_8,c3_ema_9,c3_ema_13,c3_ema_20,c3_ema_21,c3_ema_5_13_ratio,c3_ema_8_21_ratio,c3_ema_9_20_ratio,15min_vwap,15min_vwap_200ema_ratio,15min_sma_50,15min_sma_200,15min_sma_50_200_ratio,15min_ema_9,15min_ema_20,15min_ema_50,15min_ema_9_20_ratio,15min_ema_20_50_ratio,sweep_vwap,sweep_price_vwap_ratio,sweep_ema_5,sweep_ema_9,sweep_ema_13,sweep_ema_20,sweep_ema_50,sweep_ema_5_13_ratio,sweep_ema_9_20_ratio,sweep_ema_20_50_ratio,execution_timeframe,entry_price,entry_time,time_to_fill,filled_reason,shares,position_value,spy_market_trend,is_counter_trend,counter_trend_size_reduction_applied,counter_trend_reduction_value,initial_stop_loss,initial_take_profit,stop_loss,take_profit,risk_reward,exit_price,exit_time,exit_reason,eod_close,eod_hold_pnl_dollars,eod_hold_pnl_percent,pnl_dollars,pnl_percent,pnl_per_share,risk_dollars,risk_percent,reward_dollars,reward_percent,win_loss,filled,gap_size_percent,c2_body_size,c2_range,c2_body_percent,mtf_1min_macd,mtf_1min_macd_signal,mtf_1min_macd_histogram,mtf_1min_rsi,mtf_1min_atr,mtf_1min_ema26,mtf_1min_macd_price_ratio,mtf_1min_macd_ema26_ratio,mtf_1min_macd_hist_atr_ratio,mtf_1min_macd_signal_ratio,mtf_5min_macd,mtf_5min_macd_signal,mtf_5min_macd_histogram,mtf_5min_rsi,mtf_5min_atr,mtf_5min_ema26,mtf_5min_macd_price_ratio,mtf_5min_macd_ema26_ratio,mtf_5min_macd_hist_atr_ratio,mtf_5min_macd_signal_ratio,mtf_15min_macd,mtf_15min_macd_signal,mtf_15min_macd_histogram,mtf_15min_rsi,mtf_15min_atr,mtf_15min_ema26,mtf_15min_macd_price_ratio,mtf_15min_macd_ema26_ratio,mtf_15min_macd_hist_atr_ratio,mtf_15min_macd_signal_ratio,mtf_1hour_macd,mtf_1hour_macd_signal,mtf_1hour_macd_histogram,mtf_1hour_rsi,mtf_1hour_atr,mtf_1hour_ema26,mtf_1hour_macd_price_ratio,mtf_1hour_macd_ema26_ratio,mtf_1hour_macd_hist_atr_ratio,mtf_1hour_macd_signal_ratio,vol_atr_zscore,vol_atr_expansion,vol_atr_percentile,vol_bollinger_position,vol_yang_zhang,vol_daily_atr_zscore,vol_daily_atr_expansion,vol_daily_atr_percentile,vol_daily_bollinger_position,vol_daily_yang_zhang,vol_daily_stock_vs_spy_ratio,vol_daily_idiosyncratic,vol_daily_regime,mtf_filter_passed,mtf_filter_reason,macd_histogram_alignment,rsi_alignment,time_in_trade,partial_taken,max_total_volume,max_individual_trade,tp_level_count,tp1_label,tp1_price,tp1_r_multiple,tp1_share_fraction,tp2_label,tp2_price,tp2_r_multiple,tp2_share_fraction,potential_window_min_price,potential_window_max_price,potential_window_min_time,potential_window_max_time,potential_best_profit_dollars,potential_best_profit_percent,potential_worst_loss_dollars,potential_worst_loss_percent,potential_best_rr_achieved,potential_worst_rr_achieved,actual_pnl_vs_potential_best_percent,stop_distance_from_worst_price,tp_distance_from_best_price,stop_was_too_tight,tp_was_too_conservative,actual_vs_best_profit_diff_dollars,actual_vs_worst_loss_diff_dollars,is_split_order,is_order1,is_order2,original_stop_loss_post_readjust,original_take_profit_post_readjust,final_stop_loss,final_take_profit,num_stop_adjustments,total_stop_movement,stop_adjustment_times,stop_adjustment_values,num_tp_adjustments,total_tp_extension,tp_adjustment_times,tp_adjustment_values,stop_tightened,tp_extended,exit_hit_stop,exit_hit_take_profit,exit_max_duration,exit_eod_close,p6_stop_shadow_min_pct_of_body,p6_stop_shadow_extension_multiplier,p6_min_price_above_entry_for_stop_trail,p6_min_stop_distance_from_entry,p6_initial_stop_trail_delay_candles,p6_tp_extension_atr_multiplier,p6_tp_check_interval_minutes,p6_shadow_trailing_timeframes,vix_prior_close,vix_percentile_20d,vix_change_1d,atr_percentile_20d,gap_to_vwap_pct,gap_to_pdh_pct,gap_to_pdl_pct,gap_to_open_pct,session_position,gap_atr_normalized,gap_from_prior_close,c2_volume_vs_avg,sweep_volume_ratio,volume_vs_adv_20d,stock_vs_spy_return_1d,stock_vs_spy_return_5d,gap_age_minutes,gap_fill_pct_at_entry,gap_size_vs_c2_body_ratio,minutes_since_open,minutes_to_close,is_first_hour,is_last_hour,is_lunch_hour,is_fomc_day,is_opex_week,daily_range_percentile,distance_from_52w_high_pct,distance_from_52w_low_pct,is_first_hour_num,is_last_hour_num,is_lunch_hour_num,is_fomc_day_num,is_opex_week_num,opening15_direction_num,direction_num,timeframe_minutes,day_of_week_num,pattern_type_id,pattern_mode_id,symbol_id,minutes_since_open_pct,minutes_to_close_pct,opening15_oc_ratio,opening15_hl_ratio,c1_body_vs_range,c1_upper_wick_ratio,c1_lower_wick_ratio,c2_body_vs_range,c3_body_vs_range,c1_body_vs_atr,c1_range_vs_atr,c2_body_vs_atr,c3_body_vs_atr,entry_vs_prior_day_range,entry_vs_prior_close_pct,entry_vs_vwap_ratio,risk_per_share,risk_vs_atr,reward_per_share,reward_to_risk,gap_size_pct_of_range,gap_vs_atr,gap_fill_remaining_pct,sweep_wick_vs_atr,volume_vs_atr,volume_vs_prior,volume_rank_proxy,rel_strength_1d_ratio,rel_strength_5d_ratio,momentum_vs_spy,intraday_range_vs_atr,daily_range_percentile_num,entry_vs_52w_high_ratio,entry_vs_52w_low_ratio,sweep_detection_timeframe_minutes,detection_timeframe_minutes,execution_timeframe_minutes,is_sweep_1min,is_sweep_5min,is_sweep_15min,is_sweep_1hour,sweep_rsi_vs_1min,sweep_rsi_vs_5min,sweep_rsi_vs_15min,sweep_rsi_vs_1hour,sweep_rsi_vs_reference,sweep_macd_vs_15min,sweep_macd_hist_vs_15min,sweep_macd_signal_vs_15min,rsi_1min_5min_diff,rsi_5min_15min_diff,rsi_15min_1hour_diff,macd_1min_5min_alignment,macd_5min_15min_alignment,macd_15min_1hour_alignment,macd_full_alignment,atr_1min_5min_ratio,atr_5min_15min_ratio,atr_15min_1hour_ratio,bollinger_band_position,distance_from_vwap_atr,opening_range_percentile,yang_zhang_vol_20d,stock_vs_spy_vol_ratio,atr_expansion_5_20,atr_zscore_20d,idiosyncratic_vol,relative_vol_percentile,vol_regime,premarket_range_pct,opening_drive_exhaustion,5m_15m_atr_ratio
ALLY,Reversal Sweep,long,pattern6,True,pattern6_reversal,short,False,False,False,False,False,False,True,standard,0.08696,2025-09-02,Tuesday,15min,41.21,41.455,40.8,41.05,2232872.0,2025-09-02 12:15:00,2025-09-02 14:15:00,15min,40.97,40.9775,40.21,40.35,113905.0,0.7674999999999983,0.6199999999999974,80.78175895765457,BEARISH,40.375,40.4,40.285,40.32,47498.0,2025-09-02 11:30:00,40.31,40.37,40.245,40.245,52001.0,2025-09-02 11:45:00,40.245,40.28,40.19,40.26,60307.0,2025-09-02 12:00:00,40.26,40.32,40.26,40.295,71938.0,2025-09-02 12:15:00,40.285,0.0,58.33,41.67,inf,41.67,15min,58.87754486081767,-0.01937,-0.00019,0.44767,0.41842,40.497286,0.9915125538808147,0.9938083269073654,40.399222,40.920199000000025,0.9872684636748706,40.411753772290815,40.380670057447574,40.373553120000004,40.353337865175234,40.33387067819005,40.331959895538446,1.0014476102896557,1.0012077310905616,1.0009838490862075,40.497286,0.9960634206228285,40.399222,40.920199000000025,0.9872684636748706,40.373553120000004,40.33387067819005,40.42429411764706,1.0009838490862075,0.9977631411647203,40.4295,0.996796893357573,40.26809046641684,40.25657578338549,40.25289621744556,40.25541303548593,40.28589443917754,1.0003774697077497,1.0000288842620628,0.9992433727954674,15min,40.3,12:15:00,0min,Entry price hit,7,282.09999999999997,BEARISH,False,False,1.0,40.24,40.36,40.24,40.36,2.500000000000296,40.36,12:30:00,Take Profit,40.76,3.220000000000006,1.141439205955337,0.4200000000000159,0.14888337468983195,0.060000000000002274,0.4199999999999662,0.14888337468981433,0.4200000000000159,0.14888337468983195,WIN,YES,0.012400793650782371,0.06500000000000483,0.125,52.000000000003865,-0.00781,-0.01866,0.01085,58.878,0.02424,40.26112,-0.01938,-0.00019,0.44771,0.41846,-0.07978,-0.08895,0.00917,44.1,0.08682,40.37613,-0.19797,-0.00198,0.10563,0.8969,-0.19321,-0.16261,-0.0306,49.378,0.15913,40.62255,-0.00018,-0.0,-0.11637,-0.00468,-0.10552,-0.00588,-0.09964,41.191,0.29464,40.81774,-0.26083,-0.00259,-0.33816,17.94341,0.3873,0.5176,45.0,26.29,0.0741,-0.6827,0.7463,15.0,87.18,0.2157,2.5228,0.163,-2,True,All timeframe requirements met,2,3,15,False,100000,640,2.0,TP1,40.45,2.5,0.5,TP2,40.47,2.833,0.5,40.26,40.595,12:16:00,14:01:00,2.065000000000012,0.7320099255583169,-0.27999999999999403,-0.09925558312654877,4.916666666667091,-0.6666666666667062,20.33898305084811,-0.01999999999999602,-0.23499999999999943,YES,YES,-1.644999999999996,0.70000000000001,True,True,False,40.24,40.36,40.24,40.36,0,0.0,,,0,0,,,False,False,False,True,False,False,0.2,0.85,0.002,0.002,1,0.07,5,15min,35.26,27.5,2.055,15.0,-0.4895,-2.866,-1.2407,-1.6353,,0.0576,-0.1949,1.817,2.5136,0.2772,0.5964,1.1985,15.0,47.62,0.0769,165.0,225.0,False,False,True,False,False,75.0,6.7561,36.5176,0,0,1,0,0,0,1,15,2,1,0,1,0.423077,0.576923,1.015366,1.019087,0.478261,0.217391,0.304348,0.52,0.166667,0.633495,1.32458,0.748675,0.172771,-0.763359,-0.01827,0.995128,0.06,0.691085,0.06,1.0,0.099206,0.142833,0.5238,0.287952,598951.854411,1.094804,0.2772,0.5964,1.1985,-31.0,8.840129,0.75,0.936715,1.57524,15,15,15,0,0,1,0,0.999992,1.335092,1.192384,1.429379,1.192384,107.611111,-3.846954,-89.405983,14.778,-5.278,8.187,1,1,1,1,0.279198,0.545592,0.540083,87.18,2.272357,75.0,0.2157,2.5228,0.7463,-0.6827,0.163,15.0,-2,3.4504,2.604874,0.545592
ALLY,Reversal Sweep,long,pattern6,True,pattern6_reversal,short,False,False,False,False,False,False,True,standard,0.08696,2025-09-02,Tuesday,15min,41.21,41.455,40.8,41.05,2232872.0,2025-09-02 12:15:00,2025-09-02 14:15:00,15min,40.97,40.9775,40.21,40.35,113905.0,0.7674999999999983,0.6199999999999974,80.78175895765457,BEARISH,40.375,40.4,40.285,40.32,47498.0,2025-09-02 11:30:00,40.31,40.37,40.245,40.245,52001.0,2025-09-02 11:45:00,40.245,40.28,40.19,40.26,60307.0,2025-09-02 12:00:00,40.26,40.32,40.26,40.295,71938.0,2025-09-02 12:15:00,40.285,0.0,58.33,41.67,inf,41.67,15min,58.87754486081767,-0.01937,-0.00019,0.44767,0.41842,40.497286,0.9915125538808147,0.9938083269073654,40.399222,40.920199000000025,0.9872684636748706,40.411753772290815,40.380670057447574,40.373553120000004,40.353337865175234,40.33387067819005,40.331959895538446,1.0014476102896557,1.0012077310905616,1.0009838490862075,40.497286,0.9960634206228285,40.399222,40.920199000000025,0.9872684636748706,40.373553120000004,40.33387067819005,40.42429411764706,1.0009838490862075,0.9977631411647203,40.4295,0.996796893357573,40.26809046641684,40.25657578338549,40.25289621744556,40.25541303548593,40.28589443917754,1.0003774697077497,1.0000288842620628,0.9992433727954674,15min,40.3,12:15:00,0min,Entry price hit,8,322.4,BEARISH,False,False,1.0,40.24,40.45,40.24,40.44,2.500000000000296,40.44,12:55:00,Take Profit,40.76,3.680000000000007,1.141439205955337,1.1200000000000045,0.3473945409429295,0.14000000000000057,0.47999999999996135,0.14888337468981433,1.1200000000000045,0.3473945409429295,WIN,YES,0.012400793650782371,0.06500000000000483,0.125,52.000000000003865,-0.00781,-0.01866,0.01085,58.878,0.02424,40.26112,-0.01938,-0.00019,0.44771,0.41846,-0.07978,-0.08895,0.00917,44.1,0.08682,40.37613,-0.19797,-0.00198,0.10563,0.8969,-0.19321,-0.16261,-0.0306,49.378,0.15913,40.62255,-0.00018,-0.0,-0.11637,-0.00468,-0.10552,-0.00588,-0.09964,41.191,0.29464,40.81774,-0.26083,-0.00259,-0.33816,17.94341,0.3873,0.5176,45.0,26.29,0.0741,-0.6827,0.7463,15.0,87.18,0.2157,2.5228,0.163,-2,True,All timeframe requirements met,2,3,40,False,100000,640,2.0,TP1,40.45,2.5,0.5,TP2,40.47,2.833,0.5,40.26,40.595,12:16:00,14:01:00,2.3600000000000136,0.7320099255583169,-0.3199999999999932,-0.09925558312654877,4.916666666667091,-0.6666666666667062,47.457627118643984,-0.01999999999999602,-0.15500000000000114,YES,YES,-1.240000000000009,1.4399999999999977,True,False,True,40.24,40.45,40.24,40.44,0,0.0,,,1,0,12:20:00,40.44,False,True,False,True,False,False,0.2,0.85,0.002,0.002,1,0.07,5,15min,35.26,27.5,2.055,15.0,-0.4895,-2.866,-1.2407,-1.6353,,0.0576,-0.1949,1.817,2.5136,0.2772,0.5964,1.1985,15.0,47.62,0.0769,165.0,225.0,False,False,True,False,False,75.0,6.7561,36.5176,0,0,1,0,0,0,1,15,2,1,0,1,0.423077,0.576923,1.015366,1.019087,0.478261,0.217391,0.304348,0.52,0.166667,0.633495,1.32458,0.748675,0.172771,-0.763359,-0.01827,0.995128,0.06,0.691085,0.14,2.333333,0.099206,0.142833,0.5238,0.287952,598951.854411,1.094804,0.2772,0.5964,1.1985,-31.0,8.840129,0.75,0.936715,1.57524,15,15,15,0,0,1,0,0.999992,1.335092,1.192384,1.429379,1.192384,107.611111,-3.846954,-89.405983,14.778,-5.278,8.187,1,1,1,1,0.279198,0.545592,0.540083,87.18,2.272357,75.0,0.2157,2.5228,0.7463,-0.6827,0.163,15.0,-2,3.4504,2.604874,0.545592
FNGU,Reversal Sweep,long,pattern6,True,pattern6_reversal,short,False,False,False,False,False,False,True,standard,0.23484,2025-09-02,Tuesday,15min,26.32,26.35,24.95,25.26,6189411.0,2025-09-02 12:15:00,2025-09-02 14:00:00,15min,23.865,24.15,23.51,24.07,731405.0,0.639999999999997,0.20500000000000185,32.03125000000044,BULLISH,23.92,23.93,23.7601,23.8399,189283.0,2025-09-02 11:15:00,23.815,23.83,23.61,23.6135,108096.0,2025-09-02 11:30:00,23.63,23.66,23.53,23.61,202202.0,2025-09-02 11:45:00,23.71,23.83,23.71,23.8,246472.0,2025-09-02 12:15:00,23.7601,0.0,75.0,41.75,inf,25.0,15min,60.81458093301646,0.07757,0.00078,0.38558,5.85669,23.636846,0.9962520021968116,1.004045231982867,24.018725999999997,24.864766999999986,0.9659743041227778,23.69653332343517,23.753091892473314,23.77003568083441,23.826675376617192,23.89252860339984,23.89980399773681,0.9945379684271964,0.9938613678473099,0.9948731704124444,23.636846,1.0009774942579759,24.018725999999997,24.864766999999986,0.9659743041227778,23.77003568083441,23.89252860339984,23.61453921568627,0.9948731704124444,1.011771959011121,23.636846,1.0052102552091766,23.724320652618733,23.70409972468936,23.690190598268845,23.67705807713988,23.706512712808262,1.0014406829783962,1.0011421033585075,0.9987575297967605,15min,23.82,12:19:00,4min,Entry price hit,13,309.66,BEARISH,False,False,1.0,23.6,24.04,23.59,24.05,2.136363636363642,24.05,12:56:00,Take Profit,24.4372,8.023600000000005,2.5910999160369452,2.9900000000000055,0.9655751469353501,0.23000000000000043,2.9900000000000055,0.9655751469353503,2.9900000000000055,0.9655751469353503,WIN,YES,0.4198843115952718,0.2015000000000029,0.21999999999999886,91.59090909091088,0.01843,0.00315,0.01529,60.814,0.03964,23.67476,0.07757,0.00078,0.3856,5.86001,-0.10381,-0.10982,0.006,48.577,0.1145,23.8365,-0.43583,-0.00436,0.05244,0.94533,-0.22309,-0.2223,-0.00079,28.887,0.20242,24.10692,-0.97447,-0.00953,-0.05418,1.05166,-0.47092,-0.36759,-0.10333,35.644,0.39765,24.83921,-1.95892,-0.01896,-0.25986,1.28111,0.4207,0.5969,50.0,30.88,0.1718,-0.7404,0.9651,15.0,47.05,0.4503,5.2667,0.2621,-1,True,All timeframe requirements met,2,3,37,False,100000,640,2.0,TP1,24.29,2.043,0.5,TP2,24.38,2.435,0.5,23.7501,24.4783,12:26:00,15:18:00,8.557900000000007,2.76364399664148,-0.9087000000000067,-0.2934508816120928,2.8621739130434753,-0.30391304347826253,34.93847789761511,-0.1600999999999999,-0.4283000000000001,YES,YES,-5.567900000000002,3.8987000000000123,True,True,False,23.59,24.04,23.59,24.05,0,0.0,,,1,0,12:45:00,24.05,False,False,False,True,False,False,0.2,0.85,0.002,0.002,1,0.07,5,15min,35.26,27.5,2.055,15.0,0.7689,-10.6213,-4.7439,-0.1886,,0.8735,-5.5226,3.2976,7.5189,0.5624,-4.4769,1.4861,34.0,27.5,0.4964,169.0,221.0,False,False,True,False,False,15.0,12.2975,199.6151,0,0,1,0,0,1,1,15,2,1,0,11,0.433333,0.566667,0.991483,1.027222,0.471454,0.058858,0.469688,0.915909,0.153846,0.699563,1.483843,1.759825,0.174672,-0.807143,-0.057007,1.007749,0.23,2.008734,0.23,1.0,1.908565,3.667112,0.725,0.262009,944069.868996,0.571081,0.5624,-4.4769,1.4861,10.25,5.58952,0.15,0.890492,-1.003864,15,15,15,0,0,1,0,1.00001,1.251921,2.105258,1.706166,2.105258,-0.079602,-7.116648,5.568996,12.237,19.69,-6.757,0,1,1,0,0.346201,0.565656,0.509041,47.05,1.599598,15.0,0.4503,5.2667,0.9651,-0.7404,0.2621,15.0,-1,7.2193,1.609456,0.565656
FNGU,Reversal Sweep,long,pattern6,True,pattern6_reversal,short,False,False,False,False,False,False,True,standard,0.23484,2025-09-02,Tuesday,15min,26.32,26.35,24.95,25.26,6189411.0,2025-09-02 12:15:00,2025-09-02 14:00:00,15min,23.865,24.15,23.51,24.07,731405.0,0.639999999999997,0.20500000000000185,32.03125000000044,BULLISH,23.92,23.93,23.7601,23.8399,189283.0,2025-09-02 11:15:00,23.815,23.83,23.61,23.6135,108096.0,2025-09-02 11:30:00,23.63,23.66,23.53,23.61,202202.0,2025-09-02 11:45:00,23.71,23.83,23.71,23.8,246472.0,2025-09-02 12:15:00,23.7601,0.0,75.0,41.75,inf,25.0,15min,60.81458093301646,0.07757,0.00078,0.38558,5.85669,23.636846,0.9962520021968116,1.004045231982867,24.018725999999997,24.864766999999986,0.9659743041227778,23.69653332343517,23.753091892473314,23.77003568083441,23.826675376617192,23.89252860339984,23.89980399773681,0.9945379684271964,0.9938613678473099,0.9948731704124444,23.636846,1.0009774942579759,24.018725999999997,24.864766999999986,0.9659743041227778,23.77003568083441,23.89252860339984,23.61453921568627,0.9948731704124444,1.011771959011121,23.636846,1.0052102552091766,23.724320652618733,23.70409972468936,23.690190598268845,23.67705807713988,23.706512712808262,1.0014406829783962,1.0011421033585075,0.9987575297967605,15min,23.82,12:19:00,4min,Entry price hit,13,309.66,BEARISH,False,False,1.0,23.6,24.29,24.44,24.66,2.136363636363642,24.44,15:46:00,Stop Loss,24.4372,8.023600000000005,2.5910999160369452,8.060000000000013,2.6028547439126823,0.620000000000001,8.060000000000013,2.6028547439126823,10.919999999999998,3.5264483627204024,WIN,YES,0.4198843115952718,0.2015000000000029,0.21999999999999886,91.59090909091088,0.01843,0.00315,0.01529,60.814,0.03964,23.67476,0.07757,0.00078,0.3856,5.86001,-0.10381,-0.10982,0.006,48.577,0.1145,23.8365,-0.43583,-0.00436,0.05244,0.94533,-0.22309,-0.2223,-0.00079,28.887,0.20242,24.10692,-0.97447,-0.00953,-0.05418,1.05166,-0.47092,-0.36759,-0.10333,35.644,0.39765,24.83921,-1.95892,-0.01896,-0.25986,1.28111,0.4207,0.5969,50.0,30.88,0.1718,-0.7404,0.9651,15.0,47.05,0.4503,5.2667,0.2621,-1,True,All timeframe requirements met,2,3,207,False,100000,640,,,,,,,,,,23.7501,24.4783,12:26:00,15:18:00,8.557900000000007,2.76364399664148,-0.9087000000000067,-0.2934508816120928,1.0617741935483862,-0.11274193548387162,94.18198389791895,0.6899000000000015,0.1816999999999993,NO,NO,-0.49789999999999424,8.96870000000002,True,False,True,23.59,24.29,24.44,24.66,3,0.8500000000000014,"14:45:00,15:15:00,15:45:00","24.16,24.24,24.44",20,0,"12:25:00,12:45:00,12:50:00,12:55:00,13:00:00,13:15:00,13:30:00,13:35:00,13:45:00,14:05:00,14:20:00,14:25:00,14:40:00,14:50:00,14:55:00,15:00:00,15:15:00,15:25:00,15:35:00,15:45:00","24.3,24.35,24.4,24.45,24.5,24.54,24.58,24.62,24.66,24.58,24.6,24.54,24.49,24.51,24.46,24.48,24.5,24.52,24.59,24.66",True,True,True,False,False,False,0.2,0.85,0.002,0.002,1,0.07,5,15min,35.26,27.5,2.055,15.0,0.7689,-10.6213,-4.7439,-0.1886,,0.8735,-5.5226,3.2976,7.5189,0.5624,-4.4769,1.4861,34.0,27.5,0.4964,169.0,221.0,False,False,True,False,False,15.0,12.2975,199.6151,0,0,1,0,0,1,1,15,2,1,0,11,0.433333,0.566667,0.991483,1.027222,0.471454,0.058858,0.469688,0.915909,0.153846,0.699563,1.483843,1.759825,0.174672,-0.807143,-0.057007,1.007749,0.62,5.414847,0.84,1.354839,1.908565,3.667112,0.725,0.262009,944069.868996,0.571081,0.5624,-4.4769,1.4861,10.25,5.58952,0.15,0.890492,-1.003864,15,15,15,0,0,1,0,1.00001,1.251921,2.105258,1.706166,2.105258,-0.079602,-7.116648,5.568996,12.237,19.69,-6.757,0,1,1,0,0.346201,0.565656,0.509041,47.05,1.599598,15.0,0.4503,5.2667,0.9651,-0.7404,0.2621,15.0,-1,7.2193,1.609456,0.565656
DOCN,Reversal Sweep,long,pattern6,True,pattern6_reversal,short,False,False,False,False,False,False,True,standard,0.23529,2025-09-02,Tuesday,15min,33.1,33.4985,32.41,32.62,1595705.0,2025-09-02 14:45:00,2025-09-02 16:45:00,15min,31.62,31.89,31.25,31.855,115595.0,0.6400000000000006,0.23499999999999943,36.71874999999988,BULLISH,31.675,31.73,31.56,31.5708,29372.0,2025-09-02 14:00:00,31.56,31.58,31.5,31.51,29479.0,2025-09-02 14:15:00,31.51,31.55,31.4701,31.52,36897.0,2025-09-02 14:30:00,31.51,31.72,31.51,31.6,55893.0,2025-09-02 14:45:00,31.56,0.0,42.86,23.81,inf,57.14,15min,65.6617188894675,-0.04184,-0.00042,0.34799,0.63006,31.729413370165197,0.990532983910252,0.9946999854939195,31.557532,32.48906299999998,0.9713278588551482,31.34905708887906,31.401353355808,31.41900803780665,31.483712795692632,31.566407581297547,31.575446772942204,0.9957230042184861,0.9944864305995065,0.9953304935599251,31.729413370165197,0.9816235030903346,31.557532,32.48906299999998,0.9713278588551482,31.41900803780665,31.566407581297547,31.385686274509805,0.9953304935599251,1.0057580804576676,31.729413370165197,0.9934000238919606,31.34905708887906,31.41900803780665,31.483712795692632,31.566407581297547,31.385686274509805,0.9957230042184861,0.9953304935599251,1.0057580804576676,15min,31.65,14:50:00,5min,Entry price hit,10,316.5,BEARISH,False,False,1.0,31.47,31.83,31.46,31.85,2.222222222222218,31.85,15:51:00,Take Profit,31.87,2.200000000000024,0.6951026856240203,2.0000000000000284,0.631911532385475,0.20000000000000284,1.8999999999999773,0.6003159557661856,2.0000000000000284,0.631911532385475,WIN,YES,0.031674838775064336,0.04999999999999716,0.0799999999999983,62.49999999999778,-0.01578,-0.02288,0.00709,46.451,0.02205,31.53298,-0.05007,-0.0005,0.32171,0.68992,-0.01307,-0.00025,-0.01282,49.757,0.06686,31.58169,-0.04137,-0.00041,-0.19172,52.70028,-0.12614,-0.16656,0.04042,23.025,0.17371,31.71023,-1.01975,-0.00992,-0.50444,1.42149,-0.30973,-0.19625,-0.11349,38.493,0.35635,32.24574,-0.98016,-0.00961,-0.31847,1.57828,-1.8073,0.5907,90.0,50.58,0.0606,-1.7542,0.6014,5.0,61.5,0.8078,9.448,1.1272,-2,True,All timeframe requirements met,2,4,61,False,100000,640,2.0,TP1,32.05,2.105,0.5,TP2,32.12,2.474,0.5,31.59,31.9353,14:59:00,15:56:00,2.85300000000003,0.9014218009478767,-0.5999999999999872,-0.18957345971563577,1.5015789473684549,-0.31578947368420757,70.1016473887139,-0.129999999999999,-0.08530000000000015,YES,YES,-0.8530000000000015,2.6000000000000156,True,True,False,31.46,31.83,31.46,31.85,0,0.0,,,4,0,"15:35:00,15:40:00,15:45:00,15:50:00","31.84,31.85,31.84,31.85",False,False,False,True,False,False,0.2,0.85,0.002,0.002,1,0.07,5,15min,35.26,27.5,2.055,5.0,-0.2509,-5.8404,-2.4013,0.0949,,0.1499,-3.0656,1.5708,2.9783,0.2475,-1.6218,3.4973,20.0,30.78,0.2005,320.0,70.0,False,False,False,False,False,,32.6882,24.3615,0,0,0,0,0,1,1,15,2,1,0,9,0.820513,0.179487,0.992623,1.02048,0.612941,0.323529,0.063529,0.625,0.125156,1.55848,2.542626,0.747831,0.149566,-0.698209,-0.029736,0.997497,0.19,2.841759,0.2,1.052632,0.395935,0.473749,0.6922,1.794795,440906.371523,1.003643,0.2475,-1.6218,3.4973,11.75,9.572241,,0.753647,1.322078,15,15,15,0,0,1,0,1.41357,1.319648,2.851758,1.705809,2.851758,0.04103,-0.689854,0.443239,-3.306,26.732,-15.468,1,1,1,1,0.329794,0.384894,0.48747,61.5,1.187756,,0.8078,9.448,0.6014,-1.7542,1.1272,5.0,-2,3.901,1.795987,0.384894
